65536, 1, 1, 9.446143, 1.487620
65536, 2, 1, 4.769519, 1.487620
65536, 3, 1, 3.344362, 1.487620
65536, 4, 1, 2.337686, 1.487620
65536, 5, 1, 1.921854, 1.487620
65536, 6, 1, 1.681267, 1.487620
65536, 7, 1, 1.510012, 1.487620
65536, 8, 1, 1.252829, 1.487620
65536, 9, 1, 1.266950, 1.487620
65536, 10, 1, 1.262111, 1.487620
65536, 11, 1, 1.106157, 1.487620
65536, 12, 1, 1.109532, 1.487620
65536, 13, 1, 0.993242, 1.487620
65536, 14, 1, 1.028727, 1.487620
65536, 15, 1, 1.090539, 1.487620
65536, 16, 1, 0.950878, 1.487620
131072, 1, 1, 9.781351, 1.516382
131072, 2, 1, 4.856870, 1.516382
131072, 3, 1, 3.384780, 1.516382
131072, 4, 1, 2.462458, 1.516382
131072, 5, 1, 2.048063, 1.516382
131072, 6, 1, 1.736577, 1.516382
131072, 7, 1, 1.580545, 1.516382
131072, 8, 1, 1.281176, 1.516382
131072, 9, 1, 1.337170, 1.516382
131072, 10, 1, 1.260084, 1.516382
131072, 11, 1, 1.170125, 1.516382
131072, 12, 1, 1.133090, 1.516382
131072, 13, 1, 0.973461, 1.516382
131072, 14, 1, 1.065464, 1.516382
131072, 15, 1, 1.115016, 1.516382
131072, 16, 1, 0.976583, 1.516382
131072, 17, 1, 1.102750, 1.516382
262144, 1, 1, 9.808709, 1.549117
262144, 2, 1, 4.827618, 1.549117
262144, 3, 1, 3.317152, 1.549117
262144, 4, 1, 2.465617, 1.549117
262144, 5, 1, 2.087471, 1.549117
262144, 6, 1, 1.693881, 1.549117
262144, 7, 1, 1.563970, 1.549117
262144, 8, 1, 1.273312, 1.549117
262144, 9, 1, 1.291719, 1.549117
262144, 10, 1, 1.199487, 1.549117
262144, 11, 1, 1.161040, 1.549117
262144, 12, 1, 1.155477, 1.549117
262144, 13, 1, 1.041528, 1.549117
262144, 14, 1, 1.038254, 1.549117
262144, 15, 1, 1.054797, 1.549117
262144, 16, 1, 0.968362, 1.549117
262144, 17, 1, 1.038129, 1.549117
262144, 18, 1, 1.095824, 1.549117
524288, 1, 1, 9.919272, 1.508942
524288, 2, 1, 4.946613, 1.508942
524288, 3, 1, 3.315979, 1.508942
524288, 4, 1, 2.379634, 1.508942
524288, 5, 1, 1.927456, 1.508942
524288, 6, 1, 1.688467, 1.508942
524288, 7, 1, 1.544326, 1.508942
524288, 8, 1, 1.256450, 1.508942
524288, 9, 1, 1.273025, 1.508942
524288, 10, 1, 1.170724, 1.508942
524288, 11, 1, 1.125832, 1.508942
524288, 12, 1, 1.186064, 1.508942
524288, 13, 1, 1.056418, 1.508942
524288, 14, 1, 1.074872, 1.508942
524288, 15, 1, 1.068093, 1.508942
524288, 16, 1, 0.983502, 1.508942
524288, 17, 1, 1.045048, 1.508942
524288, 18, 1, 1.111471, 1.508942
524288, 19, 1, 1.187685, 1.508942
1048576, 1, 1, 9.747988, 1.517688
1048576, 2, 1, 4.917672, 1.517688
1048576, 3, 1, 3.409389, 1.517688
1048576, 4, 1, 2.438613, 1.517688
1048576, 5, 1, 1.981060, 1.517688
1048576, 6, 1, 1.663146, 1.517688
1048576, 7, 1, 1.561559, 1.517688
1048576, 8, 1, 1.309277, 1.517688
1048576, 9, 1, 1.341063, 1.517688
1048576, 10, 1, 1.262936, 1.517688
1048576, 11, 1, 1.171690, 1.517688
1048576, 12, 1, 1.253359, 1.517688
1048576, 13, 1, 1.147142, 1.517688
1048576, 14, 1, 1.123077, 1.517688
1048576, 15, 1, 1.098406, 1.517688
1048576, 16, 1, 1.002927, 1.517688
1048576, 17, 1, 1.036471, 1.517688
1048576, 18, 1, 1.147416, 1.517688
1048576, 19, 1, 1.215733, 1.517688
1048576, 20, 1, 1.315503, 1.517688
2097152, 1, 1, 9.850582, 1.487475
2097152, 2, 1, 4.921474, 1.487475
2097152, 3, 1, 3.378920, 1.487475
2097152, 4, 1, 2.454316, 1.487475
2097152, 5, 1, 2.056370, 1.487475
2097152, 6, 1, 1.720530, 1.487475
2097152, 7, 1, 1.550623, 1.487475
2097152, 8, 1, 1.279515, 1.487475
2097152, 9, 1, 1.289271, 1.487475
2097152, 10, 1, 1.275094, 1.487475
2097152, 11, 1, 1.148103, 1.487475
2097152, 12, 1, 1.238339, 1.487475
2097152, 13, 1, 1.147601, 1.487475
2097152, 14, 1, 1.171906, 1.487475
2097152, 15, 1, 1.132638, 1.487475
2097152, 16, 1, 1.012500, 1.487475
2097152, 17, 1, 1.084516, 1.487475
2097152, 18, 1, 1.150387, 1.487475
2097152, 19, 1, 1.250188, 1.487475
2097152, 20, 1, 1.363507, 1.487475
2097152, 21, 1, 1.482953, 1.487475
4194304, 1, 1, 9.869124, 1.495080
4194304, 2, 1, 4.963371, 1.495080
4194304, 3, 1, 3.398198, 1.495080
4194304, 4, 1, 2.463162, 1.495080
4194304, 5, 1, 2.062148, 1.495080
4194304, 6, 1, 1.762671, 1.495080
4194304, 7, 1, 1.623297, 1.495080
4194304, 8, 1, 1.303651, 1.495080
4194304, 9, 1, 1.314769, 1.495080
4194304, 10, 1, 1.284817, 1.495080
4194304, 11, 1, 1.198623, 1.495080
4194304, 12, 1, 1.226628, 1.495080
4194304, 13, 1, 1.119213, 1.495080
4194304, 14, 1, 1.197865, 1.495080
4194304, 15, 1, 1.191543, 1.495080
4194304, 16, 1, 1.075744, 1.495080
4194304, 17, 1, 1.086703, 1.495080
4194304, 18, 1, 1.138272, 1.495080
4194304, 19, 1, 1.238121, 1.495080
4194304, 20, 1, 1.313431, 1.495080
4194304, 21, 1, 1.548327, 1.495080
4194304, 22, 1, 1.471399, 1.495080
8388608, 1, 1, 9.960887, 1.508034
8388608, 2, 1, 4.932126, 1.508034
8388608, 3, 1, 3.387778, 1.508034
8388608, 4, 1, 2.479537, 1.508034
8388608, 5, 1, 2.077080, 1.508034
8388608, 6, 1, 1.724151, 1.508034
8388608, 7, 1, 1.575953, 1.508034
8388608, 8, 1, 1.315455, 1.508034
8388608, 9, 1, 1.348996, 1.508034
8388608, 10, 1, 1.290196, 1.508034
8388608, 11, 1, 1.223846, 1.508034
8388608, 12, 1, 1.269993, 1.508034
8388608, 13, 1, 1.134285, 1.508034
8388608, 14, 1, 1.184341, 1.508034
8388608, 15, 1, 1.227489, 1.508034
8388608, 16, 1, 1.075867, 1.508034
8388608, 17, 1, 1.129501, 1.508034
8388608, 18, 1, 1.171424, 1.508034
8388608, 19, 1, 1.210303, 1.508034
8388608, 20, 1, 1.311712, 1.508034
8388608, 21, 1, 1.502017, 1.508034
8388608, 22, 1, 1.512953, 1.508034
8388608, 23, 1, 1.625090, 1.508034
16777216, 1, 1, 9.915347, 1.496147
16777216, 2, 1, 4.882647, 1.496147
16777216, 3, 1, 3.307171, 1.496147
16777216, 4, 1, 2.463205, 1.496147
16777216, 5, 1, 1.991752, 1.496147
16777216, 6, 1, 1.713464, 1.496147
16777216, 7, 1, 1.552082, 1.496147
16777216, 8, 1, 1.281692, 1.496147
16777216, 9, 1, 1.362381, 1.496147
16777216, 10, 1, 1.271741, 1.496147
16777216, 11, 1, 1.187356, 1.496147
16777216, 12, 1, 1.248773, 1.496147
16777216, 13, 1, 1.132078, 1.496147
16777216, 14, 1, 1.179762, 1.496147
16777216, 15, 1, 1.181557, 1.496147
16777216, 16, 1, 1.103198, 1.496147
16777216, 17, 1, 1.180519, 1.496147
16777216, 18, 1, 1.172596, 1.496147
16777216, 19, 1, 1.248991, 1.496147
16777216, 20, 1, 1.331535, 1.496147
16777216, 21, 1, 1.498074, 1.496147
16777216, 22, 1, 1.527462, 1.496147
16777216, 23, 1, 1.650969, 1.496147
16777216, 24, 1, 1.716306, 1.496147
33554432, 1, 1, 9.934402, 1.511049
33554432, 2, 1, 4.926899, 1.511049
33554432, 3, 1, 3.338744, 1.511049
33554432, 4, 1, 2.450075, 1.511049
33554432, 5, 1, 2.023822, 1.511049
33554432, 6, 1, 1.706658, 1.511049
33554432, 7, 1, 1.601157, 1.511049
33554432, 8, 1, 1.329669, 1.511049
33554432, 9, 1, 1.349808, 1.511049
33554432, 10, 1, 1.252432, 1.511049
33554432, 11, 1, 1.197446, 1.511049
33554432, 12, 1, 1.291456, 1.511049
33554432, 13, 1, 1.179065, 1.511049
33554432, 14, 1, 1.199970, 1.511049
33554432, 15, 1, 1.189131, 1.511049
33554432, 16, 1, 1.130194, 1.511049
33554432, 17, 1, 1.188240, 1.511049
33554432, 18, 1, 1.238566, 1.511049
33554432, 19, 1, 1.234928, 1.511049
33554432, 20, 1, 1.361567, 1.511049
33554432, 21, 1, 1.492753, 1.511049
33554432, 22, 1, 1.510640, 1.511049
33554432, 23, 1, 1.599264, 1.511049
33554432, 24, 1, 1.735663, 1.511049
33554432, 25, 1, 1.958462, 1.511049
67108864, 1, 1, 9.890744, 1.502946
67108864, 2, 1, 4.942796, 1.502946
67108864, 3, 1, 3.375348, 1.502946
67108864, 4, 1, 2.468301, 1.502946
67108864, 5, 1, 2.026289, 1.502946
67108864, 6, 1, 1.756300, 1.502946
67108864, 7, 1, 1.574097, 1.502946
67108864, 8, 1, 1.310221, 1.502946
67108864, 9, 1, 1.346669, 1.502946
67108864, 10, 1, 1.321378, 1.502946
67108864, 11, 1, 1.206158, 1.502946
67108864, 12, 1, 1.275429, 1.502946
67108864, 13, 1, 1.193846, 1.502946
67108864, 14, 1, 1.196925, 1.502946
67108864, 15, 1, 1.243352, 1.502946
67108864, 16, 1, 1.158517, 1.502946
67108864, 17, 1, 1.282395, 1.502946
67108864, 18, 1, 1.252731, 1.502946
67108864, 19, 1, 1.333129, 1.502946
67108864, 20, 1, 1.460326, 1.502946
67108864, 21, 1, 1.538128, 1.502946
67108864, 22, 1, 1.507559, 1.502946
67108864, 23, 1, 1.694378, 1.502946
67108864, 24, 1, 1.769117, 1.502946
67108864, 25, 1, 1.962205, 1.502946
67108864, 26, 1, 2.310455, 1.502946
134217728, 1, 1, 9.973574, 1.496825
134217728, 2, 1, 4.922235, 1.496825
134217728, 3, 1, 3.334411, 1.496825
134217728, 4, 1, 2.512397, 1.496825
134217728, 5, 1, 1.991669, 1.496825
134217728, 6, 1, 1.694870, 1.496825
134217728, 7, 1, 1.558532, 1.496825
134217728, 8, 1, 1.320319, 1.496825
134217728, 9, 1, 1.337245, 1.496825
134217728, 10, 1, 1.347050, 1.496825
134217728, 11, 1, 1.234459, 1.496825
134217728, 12, 1, 1.267757, 1.496825
134217728, 13, 1, 1.203698, 1.496825
134217728, 14, 1, 1.222764, 1.496825
134217728, 15, 1, 1.263705, 1.496825
134217728, 16, 1, 1.142188, 1.496825
134217728, 17, 1, 1.225711, 1.496825
134217728, 18, 1, 1.298488, 1.496825
134217728, 19, 1, 1.336743, 1.496825
134217728, 20, 1, 1.460354, 1.496825
134217728, 21, 1, 1.528561, 1.496825
134217728, 22, 1, 1.482529, 1.496825
134217728, 23, 1, 1.603845, 1.496825
134217728, 24, 1, 1.779683, 1.496825
134217728, 25, 1, 1.934139, 1.496825
134217728, 26, 1, 2.313177, 1.496825
268435456, 1, 1, 10.001065, 1.531359
268435456, 2, 1, 4.983548, 1.531359
268435456, 3, 1, 3.412379, 1.531359
268435456, 4, 1, 2.533815, 1.531359
268435456, 5, 1, 2.073488, 1.531359
268435456, 6, 1, 1.809622, 1.531359
268435456, 7, 1, 1.659259, 1.531359
268435456, 8, 1, 1.355820, 1.531359
268435456, 9, 1, 1.368612, 1.531359
268435456, 10, 1, 1.345639, 1.531359
268435456, 11, 1, 1.278475, 1.531359
268435456, 12, 1, 1.287231, 1.531359
268435456, 13, 1, 1.224108, 1.531359
268435456, 14, 1, 1.294121, 1.531359
268435456, 15, 1, 1.273461, 1.531359
268435456, 16, 1, 1.143766, 1.531359
268435456, 17, 1, 1.284673, 1.531359
268435456, 18, 1, 1.356782, 1.531359
268435456, 19, 1, 1.430233, 1.531359
268435456, 20, 1, 1.571617, 1.531359
268435456, 21, 1, 1.516248, 1.531359
268435456, 22, 1, 1.429462, 1.531359
268435456, 23, 1, 1.557769, 1.531359
268435456, 24, 1, 1.688196, 1.531359
268435456, 25, 1, 1.845208, 1.531359
268435456, 26, 1, 2.138645, 1.531359
536870912, 1, 1, 9.640552, 1.465104
536870912, 2, 1, 4.819601, 1.465104
536870912, 3, 1, 3.306911, 1.465104
536870912, 4, 1, 2.429134, 1.465104
536870912, 5, 1, 1.986506, 1.465104
536870912, 6, 1, 1.678722, 1.465104
536870912, 7, 1, 1.578039, 1.465104
536870912, 8, 1, 1.294704, 1.465104
536870912, 9, 1, 1.280427, 1.465104
536870912, 10, 1, 1.260498, 1.465104
536870912, 11, 1, 1.248741, 1.465104
536870912, 12, 1, 1.271267, 1.465104
536870912, 13, 1, 1.168886, 1.465104
536870912, 14, 1, 1.244046, 1.465104
536870912, 15, 1, 1.268159, 1.465104
536870912, 16, 1, 1.150773, 1.465104
536870912, 17, 1, 1.185546, 1.465104
536870912, 18, 1, 1.268452, 1.465104
536870912, 19, 1, 1.363305, 1.465104
536870912, 20, 1, 1.421178, 1.465104
536870912, 21, 1, 1.552700, 1.465104
536870912, 22, 1, 1.443626, 1.465104
536870912, 23, 1, 1.539129, 1.465104
536870912, 24, 1, 1.672912, 1.465104
536870912, 25, 1, 1.821587, 1.465104
536870912, 26, 1, 2.175179, 1.465104
1073741824, 1, 1, 10.686269, 1.565221
1073741824, 2, 1, 5.559496, 1.565221
1073741824, 3, 1, 3.716035, 1.565221
1073741824, 4, 1, 2.657599, 1.565221
1073741824, 5, 1, 2.152380, 1.565221
1073741824, 6, 1, 1.880280, 1.565221
1073741824, 7, 1, 1.640282, 1.565221
1073741824, 8, 1, 1.348767, 1.565221
1073741824, 9, 1, 1.366719, 1.565221
1073741824, 10, 1, 1.456182, 1.565221
1073741824, 11, 1, 1.436674, 1.565221
1073741824, 12, 1, 1.325545, 1.565221
1073741824, 13, 1, 1.195763, 1.565221
1073741824, 14, 1, 1.281597, 1.565221
1073741824, 15, 1, 1.329828, 1.565221
1073741824, 16, 1, 1.204645, 1.565221
1073741824, 17, 1, 1.184295, 1.565221
1073741824, 18, 1, 1.245868, 1.565221
1073741824, 19, 1, 1.393050, 1.565221
1073741824, 20, 1, 1.462360, 1.565221
1073741824, 21, 1, 1.565738, 1.565221
1073741824, 22, 1, 1.397528, 1.565221
1073741824, 23, 1, 1.615922, 1.565221
1073741824, 24, 1, 1.773203, 1.565221
1073741824, 25, 1, 1.810933, 1.565221
1073741824, 26, 1, 2.190618, 1.565221
2147483648, 1, 1, 9.364410, 1.412426
2147483648, 2, 1, 4.673417, 1.412426
2147483648, 3, 1, 3.185087, 1.412426
2147483648, 4, 1, 2.319094, 1.412426
2147483648, 5, 1, 1.900242, 1.412426
2147483648, 6, 1, 1.620832, 1.412426
2147483648, 7, 1, 1.488588, 1.412426
2147483648, 8, 1, 1.236183, 1.412426
2147483648, 9, 1, 1.225915, 1.412426
2147483648, 10, 1, 1.229532, 1.412426
2147483648, 11, 1, 1.173738, 1.412426
2147483648, 12, 1, 1.266225, 1.412426
2147483648, 13, 1, 1.132317, 1.412426
2147483648, 14, 1, 1.222276, 1.412426
2147483648, 15, 1, 1.270632, 1.412426
2147483648, 16, 1, 1.180288, 1.412426
2147483648, 17, 1, 1.112039, 1.412426
2147483648, 18, 1, 1.164630, 1.412426
2147483648, 19, 1, 1.274109, 1.412426
2147483648, 20, 1, 1.446846, 1.412426
2147483648, 21, 1, 1.553850, 1.412426
2147483648, 22, 1, 1.308810, 1.412426
2147483648, 23, 1, 1.461328, 1.412426
2147483648, 24, 1, 1.568817, 1.412426
2147483648, 25, 1, 1.774912, 1.412426
2147483648, 26, 1, 2.089195, 1.412426
4294967296, 1, 1, 9.396447, 1.387260
4294967296, 2, 1, 4.648585, 1.387260
4294967296, 3, 1, 3.110320, 1.387260
4294967296, 4, 1, 2.324076, 1.387260
4294967296, 5, 1, 1.917375, 1.387260
4294967296, 6, 1, 1.631359, 1.387260
4294967296, 7, 1, 1.509399, 1.387260
4294967296, 8, 1, 1.236269, 1.387260
4294967296, 9, 1, 1.266979, 1.387260
4294967296, 10, 1, 1.182940, 1.387260
4294967296, 11, 1, 1.144148, 1.387260
4294967296, 12, 1, 1.264199, 1.387260
4294967296, 13, 1, 1.161733, 1.387260
4294967296, 14, 1, 1.218438, 1.387260
4294967296, 15, 1, 1.267875, 1.387260
4294967296, 16, 1, 1.177542, 1.387260
4294967296, 17, 1, 1.115685, 1.387260
4294967296, 18, 1, 1.215464, 1.387260
4294967296, 19, 1, 1.287052, 1.387260
4294967296, 20, 1, 1.410748, 1.387260
4294967296, 21, 1, 1.552251, 1.387260
4294967296, 22, 1, 1.321179, 1.387260
4294967296, 23, 1, 1.435675, 1.387260
4294967296, 24, 1, 1.575141, 1.387260
4294967296, 25, 1, 1.774616, 1.387260
4294967296, 26, 1, 2.087641, 1.387260
8589934592, 1, 1, 9.388716, 1.395934
8589934592, 2, 1, 4.675828, 1.395934
8589934592, 3, 1, 3.157963, 1.395934
8589934592, 4, 1, 2.303531, 1.395934
8589934592, 5, 1, 1.899535, 1.395934
8589934592, 6, 1, 1.612512, 1.395934
8589934592, 7, 1, 1.487648, 1.395934
8589934592, 8, 1, 1.231173, 1.395934
8589934592, 9, 1, 1.281569, 1.395934
8589934592, 10, 1, 1.221113, 1.395934
8589934592, 11, 1, 1.150808, 1.395934
8589934592, 12, 1, 1.265405, 1.395934
8589934592, 13, 1, 1.114713, 1.395934
8589934592, 14, 1, 1.155392, 1.395934
8589934592, 15, 1, 1.258914, 1.395934
8589934592, 16, 1, 1.156798, 1.395934
8589934592, 17, 1, 1.063837, 1.395934
8589934592, 18, 1, 1.156270, 1.395934
8589934592, 19, 1, 1.295047, 1.395934
8589934592, 20, 1, 1.412738, 1.395934
8589934592, 21, 1, 1.527325, 1.395934
8589934592, 22, 1, 1.290332, 1.395934
8589934592, 23, 1, 1.425869, 1.395934
8589934592, 24, 1, 1.549887, 1.395934
8589934592, 25, 1, 1.793820, 1.395934
8589934592, 26, 1, 2.072679, 1.395934
17179869184, 1, 1, 9.475589, 1.379883
17179869184, 2, 1, 4.635928, 1.379883
17179869184, 3, 1, 3.170468, 1.379883
17179869184, 4, 1, 2.356901, 1.379883
17179869184, 5, 1, 1.926563, 1.379883
17179869184, 6, 1, 1.645742, 1.379883
17179869184, 7, 1, 1.508336, 1.379883
17179869184, 8, 1, 1.243358, 1.379883
17179869184, 9, 1, 1.331635, 1.379883
17179869184, 10, 1, 1.233997, 1.379883
17179869184, 11, 1, 1.175689, 1.379883
17179869184, 12, 1, 1.256053, 1.379883
17179869184, 13, 1, 1.125627, 1.379883
17179869184, 14, 1, 1.216343, 1.379883
17179869184, 15, 1, 1.268332, 1.379883
17179869184, 16, 1, 1.135151, 1.379883
17179869184, 17, 1, 1.125390, 1.379883
17179869184, 18, 1, 1.202702, 1.379883
17179869184, 19, 1, 1.293129, 1.379883
17179869184, 20, 1, 1.401714, 1.379883
17179869184, 21, 1, 1.555668, 1.379883
17179869184, 22, 1, 1.306220, 1.379883
17179869184, 23, 1, 1.429106, 1.379883
17179869184, 24, 1, 1.548561, 1.379883
17179869184, 25, 1, 1.785111, 1.379883
17179869184, 26, 1, 2.097426, 1.379883
34359738368, 1, 1, 9.489303, 1.399491
34359738368, 2, 1, 4.571856, 1.399491
34359738368, 3, 1, 3.193454, 1.399491
34359738368, 4, 1, 2.310853, 1.399491
34359738368, 5, 1, 1.867613, 1.399491
34359738368, 6, 1, 1.619815, 1.399491
34359738368, 7, 1, 1.496615, 1.399491
34359738368, 8, 1, 1.207140, 1.399491
34359738368, 9, 1, 1.254925, 1.399491
34359738368, 10, 1, 1.248603, 1.399491
34359738368, 11, 1, 1.154189, 1.399491
34359738368, 12, 1, 1.261083, 1.399491
34359738368, 13, 1, 1.112898, 1.399491
34359738368, 14, 1, 1.214714, 1.399491
34359738368, 15, 1, 1.245048, 1.399491
34359738368, 16, 1, 1.132170, 1.399491
34359738368, 17, 1, 1.078540, 1.399491
34359738368, 18, 1, 1.182893, 1.399491
34359738368, 19, 1, 1.255963, 1.399491
34359738368, 20, 1, 1.379251, 1.399491
34359738368, 21, 1, 1.583027, 1.399491
34359738368, 22, 1, 1.291815, 1.399491
34359738368, 23, 1, 1.440509, 1.399491
34359738368, 24, 1, 1.558965, 1.399491
34359738368, 25, 1, 1.739477, 1.399491
34359738368, 26, 1, 2.056459, 1.399491
68719476736, 1, 1, 9.378840, 1.402080
68719476736, 2, 1, 4.668747, 1.402080
68719476736, 3, 1, 3.164875, 1.402080
68719476736, 4, 1, 2.367030, 1.402080
68719476736, 5, 1, 1.890749, 1.402080
68719476736, 6, 1, 1.620378, 1.402080
68719476736, 7, 1, 1.495908, 1.402080
68719476736, 8, 1, 1.264640, 1.402080
68719476736, 9, 1, 1.288579, 1.402080
68719476736, 10, 1, 1.218902, 1.402080
68719476736, 11, 1, 1.204841, 1.402080
68719476736, 12, 1, 1.310744, 1.402080
68719476736, 13, 1, 1.156838, 1.402080
68719476736, 14, 1, 1.244345, 1.402080
68719476736, 15, 1, 1.217378, 1.402080
68719476736, 16, 1, 1.186246, 1.402080
68719476736, 17, 1, 1.092429, 1.402080
68719476736, 18, 1, 1.246436, 1.402080
68719476736, 19, 1, 1.277604, 1.402080
68719476736, 20, 1, 1.376226, 1.402080
68719476736, 21, 1, 1.552066, 1.402080
68719476736, 22, 1, 1.294086, 1.402080
68719476736, 23, 1, 1.434698, 1.402080
68719476736, 24, 1, 1.541962, 1.402080
68719476736, 25, 1, 1.744584, 1.402080
68719476736, 26, 1, 2.039052, 1.402080
137438953472, 1, 1, 9.272931, 1.392801
137438953472, 2, 1, 4.797881, 1.392801
137438953472, 3, 1, 3.339078, 1.392801
137438953472, 4, 1, 2.747780, 1.392801
137438953472, 5, 1, 2.108904, 1.392801
137438953472, 6, 1, 1.755678, 1.392801
137438953472, 7, 1, 1.552748, 1.392801
137438953472, 8, 1, 1.305716, 1.392801
137438953472, 9, 1, 1.352714, 1.392801
137438953472, 10, 1, 1.324409, 1.392801
137438953472, 11, 1, 1.177780, 1.392801
137438953472, 12, 1, 1.344817, 1.392801
137438953472, 13, 1, 1.204665, 1.392801
137438953472, 14, 1, 1.268251, 1.392801
137438953472, 15, 1, 1.284498, 1.392801
137438953472, 16, 1, 1.191854, 1.392801
137438953472, 17, 1, 1.130325, 1.392801
137438953472, 18, 1, 1.234554, 1.392801
137438953472, 19, 1, 1.320859, 1.392801
137438953472, 20, 1, 1.466194, 1.392801
137438953472, 21, 1, 1.667487, 1.392801
137438953472, 22, 1, 1.350580, 1.392801
137438953472, 23, 1, 1.514250, 1.392801
137438953472, 24, 1, 1.666252, 1.392801
137438953472, 25, 1, 1.861586, 1.392801
137438953472, 26, 1, 2.181414, 1.392801
274877906944, 1, 1, 9.704962, 1.430732
274877906944, 2, 1, 4.868094, 1.430732
274877906944, 3, 1, 3.292123, 1.430732
274877906944, 4, 1, 2.373845, 1.430732
274877906944, 5, 1, 1.931454, 1.430732
274877906944, 6, 1, 1.649635, 1.430732
274877906944, 7, 1, 1.538665, 1.430732
274877906944, 8, 1, 1.217179, 1.430732
274877906944, 9, 1, 1.244441, 1.430732
274877906944, 10, 1, 1.237185, 1.430732
274877906944, 11, 1, 1.172231, 1.430732
274877906944, 12, 1, 1.276036, 1.430732
274877906944, 13, 1, 1.135104, 1.430732
274877906944, 14, 1, 1.206215, 1.430732
274877906944, 15, 1, 1.208759, 1.430732
274877906944, 16, 1, 1.139771, 1.430732
274877906944, 17, 1, 1.103312, 1.430732
274877906944, 18, 1, 1.247095, 1.430732
274877906944, 19, 1, 1.262231, 1.430732
274877906944, 20, 1, 1.394047, 1.430732
274877906944, 21, 1, 1.537689, 1.430732
274877906944, 22, 1, 1.292239, 1.430732
274877906944, 23, 1, 1.416225, 1.430732
274877906944, 24, 1, 1.538814, 1.430732
274877906944, 25, 1, 1.753505, 1.430732
274877906944, 26, 1, 2.056999, 1.430732
549755813888, 1, 1, 9.364860, 1.390524
549755813888, 2, 1, 4.551365, 1.390524
549755813888, 3, 1, 3.067748, 1.390524
549755813888, 4, 1, 2.311222, 1.390524
549755813888, 5, 1, 1.882913, 1.390524
549755813888, 6, 1, 1.601558, 1.390524
549755813888, 7, 1, 1.464493, 1.390524
549755813888, 8, 1, 1.247485, 1.390524
549755813888, 9, 1, 1.242873, 1.390524
549755813888, 10, 1, 1.214854, 1.390524
549755813888, 11, 1, 1.181170, 1.390524
549755813888, 12, 1, 1.270372, 1.390524
549755813888, 13, 1, 1.117630, 1.390524
